sample_id,sample_name,latitude,longitude,loc_prec,qgis_geom,datum,depth,material,rock_name,protolith,sample_description,density,comments,qap_name,sia_scheme,frost_class1,frost_class2,frost_class3,quartz,feldspar,lithics,facies,texture,p_velocity,density_model,heat_production,heat_production_mass,ref_id,iso_id,comp_id,major_id,trace_id,rgroup_id,age_id,method_id,country_id,age_min,age,age_max,age_sd,time_period_min,time_period,time_period_max,age_method,mg_number,fe_number,mali,asi,maficity,cia,wip,spar,qtzindex,r1,r2,rock_type,rb87_sr86,rb87_sr87,sr87_sr86,nd143_nd144,sm147_nd144,lu176_hf177,hf176_hf177,re187_os186,re187_os188,os187_os188,pb206_pb204,pb207_pb204,pb208_pb204,th232_pb204,th232_u238,u238_pb204,epsilon_hf,epsilon_nd,epsilon_sr,sio2,tio2,al2o3,cr2o3,fe2o3,fe2o3_tot,feo,feo_tot,mgo,cao,mno,nio,k2o,na2o,sro,p2o5,h2o_plus,h2o_minus,h2o_tot,co2,so3,bao,caco3,mgco3,loi,f_ppm,cl_ppm,br_ppm,i_ppm,h_ppm,c_ppm,n_ppm,p_ppm,s_ppm,al_ppm,as_ppm,ag_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,ca_ppm,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nd_ppm,ni_ppm,nb_ppm,os_ppm,pa_ppm,pb_ppm,pd_ppm,pm_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,w_ppm,v_ppm,u_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,rock_group,rock_origin,rock_facies,country,method,author,title,journal,year,doi,bibtex,data_source
1304,179,37.318581,137.43947,,0101000020e610000057b26323102e614041102043c7a84240,wgs84,224,,very fine sand muddy,,,,,,,,,,,,,,,,,,,18208,81475,665467,635056,502895,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.850087144,,,,,,,,,,,,,,,,,,,,,,0.49,13.5,,,,,,1.79,4.64,0.04,,,2.86,,0.01,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,1.4,11,,2,,,,,,,,0.57,,,,,,5.4,,,,,0.07,,,4.6,,,,,,,,,15,,,,,2.12,,,,,295,,,,1.57,,,,,15,0.29,,0.4,21,23,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1305,180,37.347462,137.523179,,0101000020e610000087dee2e1bd306140274d83a279ac4240,wgs84,237,,silt sandy,,,,,,,,,,,,,,,,,,,18208,81475,665464,635165,498123,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.844171787,,,,,,,,,,,,,,,,,,,,,,0.52,13,,,,,,1.89,4.63,0.05,,,2.59,,0.04,,,,,,,,,,,,,,,,,,,,,,,,393,,,,,,3.6,28,,4.5,,,,,,,,0.34,,,,,,4.62,,,,,0.04,,,8.8,,,,,,,,,20,,,,,5.7,,,,,282,,,,1.24,,,,,39,0.24,,0.19,29,27,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1306,181,37.375153,137.602854,,0101000020e610000069c878944a33614086ff740305b04240,wgs84,354,,silt sandy,,,,,,,,,,,,,,,,,,,18208,81475,665316,635133,530517,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.611915356,,,,,,,,,,,,,,,,,,,,,,0.51,13.4,,,,,,2.14,2.27,0.05,,,2.38,,0.05,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,3.4,30,,10.6,,,,,,,,0.32,,,,,,5.18,,,,,0.18,,,13.1,,,,,,,,,26,,,,,6.72,,,,,186,,,,1.56,,,,,45,0.44,,0.22,39,25,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1307,182,37.404062,137.693165,,0101000020e61000006bb75d682e36614037c7b94db8b34240,wgs84,885,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665390,635136,510855,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.703310576,,,,,,,,,,,,,,,,,,,,,,0.51,13.6,,,,,,2.07,3.12,0.06,,,3.05,,0.05,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,3.4,28,,6.3,,,,,,,,0.26,,,,,,4.8,,,,,0.15,,,9.6,,,,,,,,,23,,,,,5.94,,,,,243,,,,1.23,,,,,40,0.23,,0.19,32,22,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1308,183,37.431606,137.783001,,0101000020e610000088f71c580e396140f2608bdd3eb74240,wgs84,1455,,silt/very fine sand,,,,,,,,,,,,,,,,,,,18208,81475,665373,635305,503731,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.689737196,,,,,,,,,,,,,,,,,,,,,,0.56,14.7,,,,,,4.1,1.85,0.16,,,2.48,,0.1,,,,,,,,,,,,,,,,,,,,,,,,413,,,,,,5.7,90,,11.4,,,,,,,,0.29,,,,,,4.77,,,,,0.44,,,51.6,,,,,,,,,24,,,,,7.26,,,,,178,,,,1.24,,,,,55,0.21,,0.23,39,23,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1309,184,37.447469,137.86892,,0101000020e6100000e4da5031ce3b6140a67c08aa46b94240,wgs84,1044,,clayy,,,,,,,,,,,,,,,,,,,18208,81475,665256,635100,522124,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.537740366,,,,,,,,,,,,,,,,,,,,,,0.5,13.5,,,,,,2.46,1.41,0.08,,,1.99,,0.07,,,,,,,,,,,,,,,,,,,,,,,,485,,,,,,3.7,36,,11.8,,,,,,,,0.35,,,,,,5.2,,,,,0.19,,,18.4,,,,,,,,,26,,,,,6.44,,,,,161,,,,1.55,,,,,51,0.34,,0.26,41,26,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1310,186,37.177256,137.159857,,0101000020e61000002c616d8c1d25614088821953b0964240,wgs84,219,,medium sand muddy,,,,,,,,,,,,,,,,,,,18208,81475,665432,635166,515456,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.773135942,,,,,,,,,,,,,,,,,,,,,,0.52,13.2,,,,,,1.63,4.05,0.04,,,3.08,,0.02,,,,,,,,,,,,,,,,,,,,,,,,458,,,,,,3.3,27,,2.6,,,,,,,,0.27,,,,,,4.28,,,,,0.07,,,7,,,,,,,,,18,,,,,5,,,,,304,,,,0.64,,,,,29,0.15,,0.13,24,22,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1311,187,37.200512,137.252586,,0101000020e6100000ae2d3c2f15286140503a9160aa994240,wgs84,747,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665304,635268,505013,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.594021137,,,,,,,,,,,,,,,,,,,,,,0.55,13.4,,,,,,2.34,2.01,0.06,,,2.86,,0.06,,,,,,,,,,,,,,,,,,,,,,,,418,,,,,,3.3,34,,10.7,,,,,,,,0.39,,,,,,5.29,,,,,0.39,,,13.4,,,,,,,,,25,,,,,6.32,,,,,188,,,,1.6,,,,,47,0.44,,0.24,44,28,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1312,188,37.106444,137.14166,,0101000020e6100000d8648d7a882461407f6dfdf49f8d4240,wgs84,391,,mud,,,,,,,,,,,,,,,,,,,18208,81475,665621,634918,498415,88,43320,2241,102,,,,,,,,,,,,,,,,,,,1.435280486,,,,,,,,,,,,,,,,,,,,,,0.44,11,,,,,,1.44,10.73,0.04,,,2.19,,0.07,,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,4.8,27,,7.5,,,,,,,,0.29,,,,,,4.86,,,,,0.78,,,10.4,,,,,,,,,21,,,,,5.14,,,,,611,,,,1.19,,,,,35,0.43,,0.25,26,23,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1313,189,37.132577,137.232121,,0101000020e6100000e0f604896d276140d4997b48f8904240,wgs84,1080,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665295,635236,520909,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.583693356,,,,,,,,,,,,,,,,,,,,,,0.54,14.2,,,,,,2.29,1.79,0.07,,,3.03,,0.08,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,,3.1,30,,11.5,,,,,,,,0.32,,,,,,5.87,,,,,0.29,,,12.6,,,,,,,,,28,,,,,6.69,,,,,200,,,,1.72,,,,,52,0.44,,0.25,57,25,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1314,190,37.161634,137.31404,,0101000020e610000059349d9d0c2a6140f9f5436cb0944240,wgs84,1187,,silt sandy,,,,,,,,,,,,,,,,,,,18208,81475,665340,635238,525353,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.645044803,,,,,,,,,,,,,,,,,,,,,,0.54,14.7,,,,,,2.38,2.23,0.13,,,2.8,,0.11,,,,,,,,,,,,,,,,,,,,,,,,499,,,,,,3.9,33,,11.9,,,,,,,,0.29,,,,,,5.83,,,,,0.44,,,15.2,,,,,,,,,28,,,,,6.84,,,,,236,,,,2.26,,,,,52,0.47,,0.25,78,21,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1315,191,37.185552,137.403142,,0101000020e61000009c340d8ae62c61408cdafd2ac0974240,wgs84,1071,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665325,635350,529257,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.619078926,,,,,,,,,,,,,,,,,,,,,,0.57,14.8,,,,,,2.27,2.02,0.08,,,2.69,,0.11,,,,,,,,,,,,,,,,,,,,,,,,503,,,,,,3.3,28,,11.1,,,,,,,,0.37,,,,,,5.84,,,,,0.24,,,12,,,,,,,,,28,,,,,6.92,,,,,225,,,,1.69,,,,,53,0.4,,0.29,52,25,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1316,192,37.216338,137.493284,,0101000020e61000007bf486fbc82f6140e770adf6b09b4240,wgs84,1269,,silt sandy,,,,,,,,,,,,,,,,,,,18208,81475,665350,635202,486618,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.661818014,,,,,,,,,,,,,,,,,,,,,,0.53,13.2,,,,,,3.85,1.98,0.11,,,1.96,,0.09,,,,,,,,,,,,,,,,,,,,,,,,351,,,,,,5.8,100,,11,,,,,,,,0.32,,,,,,4.89,,,,,0.45,,,57,,,,,,,,,23,,,,,7.79,,,,,166,,,,1.21,,,,,56,0.22,,0.24,37,25,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1317,193,37.240635,137.582348,,0101000020e610000083dc4598a2326140f0a2af20cd9e4240,wgs84,1168,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665361,635237,505661,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.677696021,,,,,,,,,,,,,,,,,,,,,,0.54,14.2,,,,,,3.71,2.01,0.1,,,2.09,,0.09,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,,5.2,81,,10.8,,,,,,,,0.31,,,,,,4.74,,,,,0.29,,,45.8,,,,,,,,,24,,,,,7.04,,,,,199,,,,1.27,,,,,53,0.25,,0.24,40,24,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1319,194,37.272169,137.657399,,0101000020e61000008aada0690935614015fe0c6fd6a24240,wgs84,1240,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665370,635303,515457,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.688689839,,,,,,,,,,,,,,,,,,,,,,0.56,14,,,,,,3.45,2.27,0.17,,,2.37,,0.1,,,,,,,,,,,,,,,,,,,,,,,,458,,,,,,5.4,68,,10.1,,,,,,,,0.31,,,,,,4.75,,,,,0.52,,,39.1,,,,,,,,,24,,,,,7.14,,,,,223,,,,1.42,,,,,51,0.32,,0.24,40,24,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1320,195,37.291015,137.751122,,0101000020e6100000cc290131093861409ed2c1fa3fa54240,wgs84,1335,,silt sandy,,,,,,,,,,,,,,,,,,,18208,81475,665358,635349,506957,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.672711024,,,,,,,,,,,,,,,,,,,,,,0.57,14.5,,,,,,4.03,1.76,0.19,,,1.27,,0.09,,,,,,,,,,,,,,,,,,,,,,,,425,,,,,,5.9,90,,12,,,,,,,,0.38,,,,,,5.01,,,,,0.55,,,50.8,,,,,,,,,24,,,,,7.31,,,,,177,,,,1.39,,,,,56,0.27,,0.19,43,29,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1321,196,37.324277,137.828294,,0101000020e6100000232f6b62813a614029eca2e881a94240,wgs84,1075,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665255,635134,517004,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.536724992,,,,,,,,,,,,,,,,,,,,,,0.51,13.4,,,,,,2.63,1.34,0.3,,,1.4,,0.2,,,,,,,,,,,,,,,,,,,,,,,,464,,,,,,3.9,42,,11.3,,,,,,,,0.34,,,,,,5.01,,,,,0.59,,,21.2,,,,,,,,,25,,,,,6.26,,,,,175,,,,1.53,,,,,52,0.3,,0.28,41,27,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1322,197,37.342396,137.916369,,0101000020e61000002fc214e5523d6140ff23d3a1d3ab4240,wgs84,843,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665299,635169,516571,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.585772321,,,,,,,,,,,,,,,,,,,,,,0.52,14,,,,,,2.95,1.54,0.08,,,1.37,,0.08,,,,,,,,,,,,,,,,,,,,,,,,462,,,,,,4.3,51,,10.6,,,,,,,,0.34,,,,,,5.1,,,,,0.28,,,26.6,,,,,,,,,26,,,,,6.73,,,,,165,,,,1.47,,,,,58,0.44,,0.23,44,24,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1323,199,37.047297,137.123123,,0101000020e6100000554ca59ff02361407619fed30d864240,wgs84,530,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665333,635167,496416,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.631461534,,,,,,,,,,,,,,,,,,,,,,0.52,13.3,,,,,,2.25,2.42,0.05,,,2.23,,0.08,,,,,,,,,,,,,,,,,,,,,,,,387,,,,,,3,31,,9.6,,,,,,,,0.4,,,,,,5.13,,,,,0.34,,,12,,,,,,,,,23,,,,,6.27,,,,,198,,,,1.51,,,,,46,0.36,,0.26,47,30,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1324,200,36.981918,137.103381,,0101000020e6100000e4c0abe54e23614047ad307daf7d4240,wgs84,171,,gravel,,,,,,,,,,,,,,,,,,,18208,81475,665744,634596,450765,88,43320,2241,102,,,,,,,,,,,,,,,,,,,2.039206974,,,,,,,,,,,,,,,,,,,,,,0.29,8.3,,,,,,1.87,16.67,0.05,,,1.84,,0.05,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,3.8,18,,4.3,,,,,,,,0.16,,,,,,4.3,,,,,0.09,,,8.8,,,,,,,,,16,,,,,3.92,,,,,954,,,,0.76,,,,,31,0.46,,0.15,37,16,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1325,202,37.037517,137.26914,,0101000020e610000074417dcb9c286140a305685bcd844240,wgs84,1190,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665345,635206,522340,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.655325579,,,,,,,,,,,,,,,,,,,,,,0.53,14.7,,,,,,2.35,2.34,0.08,,,2.73,,0.1,,,,,,,,,,,,,,,,,,,,,,,,486,,,,,,3.7,29,,12.1,,,,,,,,0.2,,,,,,5.79,,,,,0.35,,,15.1,,,,,,,,,30,,,,,6.52,,,,,226,,,,1.72,,,,,49,0.43,,0.26,55,16,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1326,203,37.061845,137.365347,,0101000020e6100000231631ecb02b6140e7357689ea874240,wgs84,1006,,silt/clay,,,,,,,,,,,,,,,,,,,18208,81475,665282,635031,514064,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.572901381,,,,,,,,,,,,,,,,,,,,,,0.48,13.2,,,,,,2.36,1.84,0.2,,,2.58,,0.29,,,,,,,,,,,,,,,,,,,,,,,,452,,,,,,3.7,35,,11.3,,,,,,,,0.22,,,,,,6.08,,,,,0.55,,,17.6,,,,,,,,,27,,,,,5.84,,,,,214,,,,1.77,,,,,5,0.39,,0.21,47,19,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1327,205,37.114681,137.544784,,0101000020e61000004aecdade6e3161407d3cf4ddad8e4240,wgs84,963,,silt sandy,,,,,,,,,,,,,,,,,,,18208,81475,665265,634971,510854,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.546377466,,,,,,,,,,,,,,,,,,,,,,0.46,13.5,,,,,,2.44,1.5,0.09,,,2.51,,0.1,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,3.3,40,,11.2,,,,,,,,0.28,,,,,,5.49,,,,,0.36,,,20,,,,,,,,,27,,,,,6.29,,,,,163,,,,1.66,,,,,52,0.4,,0.23,48,22,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1328,206,37.140142,137.627178,,0101000020e6100000a9d898d711346140e4654d2cf0914240,wgs84,1017,,clay,,,,,,,,,,,,,,,,,,,18208,81475,665270,634940,515019,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.549796456,,,,,,,,,,,,,,,,,,,,,,0.45,13.6,,,,,,2.34,1.56,0.08,,,2.36,,0.08,,,,,,,,,,,,,,,,,,,,,,,,456,,,,,,3.1,39,,10.4,,,,,,,,0.23,,,,,,5.29,,,,,0.24,,,19.3,,,,,,,,,27,,,,,5.75,,,,,173,,,,1.82,,,,,46,0.49,,0.26,41,18,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1329,207,37.161019,137.716703,,0101000020e61000003e3e213bef3661406f8445459c944240,wgs84,829,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665341,635132,500725,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.646706639,,,,,,,,,,,,,,,,,,,,,,0.51,13.3,,,,,,3.7,1.89,0.19,,,2.22,,0.1,,,,,,,,,,,,,,,,,,,,,,,,402,,,,,,5.4,82,,8.8,,,,,,,,0.29,,,,,,4.59,,,,,0.6,,,48.6,,,,,,,,,23,,,,,6.77,,,,,184,,,,1.21,,,,,51,0.24,,0.22,38,24,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1330,208,37.193293,137.797521,,0101000020e6100000f19bc24a85396140dac534d3bd984240,wgs84,854,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665359,635205,498124,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.673160789,,,,,,,,,,,,,,,,,,,,,,0.53,14.1,,,,,,3.96,1.87,0.16,,,2.05,,0.1,,,,,,,,,,,,,,,,,,,,,,,,393,,,,,,6,93,,10.2,,,,,,,,0.33,,,,,,4.9,,,,,0.54,,,55.3,,,,,,,,,23,,,,,7.59,,,,,182,,,,1.32,,,,,55,0.54,,0.32,39,28,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1331,209,37.218932,137.880941,,0101000020e610000094162eab303c61402106baf6059c4240,wgs84,819,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665313,635098,500978,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.603008786,,,,,,,,,,,,,,,,,,,,,,0.5,13.3,,,,,,3.38,1.63,0.1,,,2.27,,0.03,,,,,,,,,,,,,,,,,,,,,,,,403,,,,,,1.7,34,,4.9,,,,,,,,0.13,,,,,,2.56,,,,,0.12,,,18.7,,,,,,,,,12,,,,,3.47,,,,,159,,,,0.68,,,,,28,0.09,,0.09,21,13,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1332,210,36.913055,137.094275,,0101000020e6100000933a014d0423614082397afcde744240,wgs84,472,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665285,635168,496896,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.57379252,,,,,,,,,,,,,,,,,,,,,,0.52,13.5,,,,,,2.13,1.9,0.05,,,2.66,,0.06,,,,,,,,,,,,,,,,,,,,,,,,389,,,,,,2.9,29,,10.1,,,,,,,,0.4,,,,,,5.77,,,,,0.33,,,11,,,,,,,,,25,,,,,6.35,,,,,174,,,,1.65,,,,,48,0.41,,0.29,57,29,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1333,211,36.856313,137.078384,,0101000020e6100000f390291f82226140e01115aa9b6d4240,wgs84,209,,silt,,,,,,,,,,,,,,,,,,,18208,81475,665281,635203,502898,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.572342297,,,,,,,,,,,,,,,,,,,,,,0.53,13.4,,,,,,1.86,2.03,0.05,,,2.57,,0.06,,,,,,,,,,,,,,,,,,,,,,,,410,,,,,,2.9,23,,7.5,,,,,,,,0.4,,,,,,6.47,,,,,0.17,,,6.7,,,,,,,,,27,,,,,6.31,,,,,199,,,,2.24,,,,,45,0.43,,0.28,60,28,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
1334,212,36.877091,137.159439,,0101000020e61000009f56d11f1a256140d74e948444704240,wgs84,838,,silt sandy,,,,,,,,,,,,,,,,,,,18208,81475,665294,635304,514499,88,43320,2241,102,,,,,,,,,,,,,,,,,,,0.582498732,,,,,,,,,,,,,,,,,,,,,,0.56,14.6,,,,,,2,1.84,0.08,,,2.37,,0.11,,,,,,,,,,,,,,,,,,,,,,,,454,,,,,,3.2,24,,11.9,,,,,,,,0.35,,,,,,6.79,,,,,0.58,,,8.9,,,,,,,,,28,,,,,6.86,,,,,213,,,,1.9,,,,,49,0.41,,0.34,73,27,sedimentary,clastic,,jp,icp-aes; icp-ms,"watanabe, y.; katayama, h.; imai, n.","geochemical discrimination of independent detrital origins in the argillaceous marine sediments: an example from the nearshore bottom sediments of the toyama bay, japan sea.",jour. geol. soc. japan,1995,,,dodai
